Nome,Edicao,Preco
spadas da Luz Reveladora / Swords of Revealing Light ,(#DL09-PT013) / (#DL09-EN013),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#DLG1-PT013) / (#DLG1-EN013),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#DPYG-PT018) / (#DPYG-EN018),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#GLD1-PT030) / (#GLD1-EN030),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#HL04-PT002) / (#HL04-EN002),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#LCYW-PT057) / (#LCYW-EN057),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#LDK2-PTY23) / (#LDK2-ENY23),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#LDK2-PTY23) / (#LDK2-ENY23),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#LDK2-PTY23) / (#LDK2-ENY23),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#LDK2-PTY23) / (#LDK2-ENY23),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#LEDD-PTA25) / (#LEDD-ENA25),N.D
Espadas da Luz Reveladora / Swords of Revealing Light ,(#LOB-101) / (#LOB-101),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#NKRT-PT025) / (#NKRT-EN025),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#PGLD-PT057) / (#PGLD-EN057),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#RP01-PT012) / (#RP01-EN012),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#SD1-PT014) / (#SD1-EN014),N.D
Espadas da Luz Reveladora (#SD6-PT021 / Swords of Revealing Light (#SD6-EN021 ,) / ),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#SD7-PT019) / (#SD7-EN019),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#SDBE-PT031) / (#SDBE-EN031),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#SDMM-PT023) / (#SDMM-EN023),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#SDMY-PT029) / (#SDMY-EN029),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#SDPL-PT026) / (#SDPL-EN026),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#SDSC-PT026) / (#SDSC-EN026),N.D
Espadas da Luz Reveladora (#SYE-039 / Swords of Revealing Light (#SYE-039 ,) / ),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YGLD-PTA24) / (#YGLD-ENA24),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YGLD-PTA24) / (#YGLD-ENA24),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YGLD-PTB17) / (#YGLD-ENB17),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YGLD-PTC25) / (#YGLD-ENC25),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YGLD-PTC25) / (#YGLD-ENC25),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YS11-PT026) / (#YS11-EN026),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YS12-PT023) / (#YS12-EN023),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YS13-PTV13) / (#YS13-ENV13),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YS14-PTA11) / (#YS14-ENA11),N.D
spadas da Luz Reveladora / Swords of Revealing Light ,(#YSYR-PT026) / (#YSYR-EN026),N.D
spadas Espirituais da Luz Reveladora / Spiritual Swords of Revealing Light ,(#MVP1-PT031) / (#MVP1-EN031),N.D
spadas Espirituais da Luz Reveladora / Spiritual Swords of Revealing Light ,(#MVP1-PTG31) / (#MVP1-ENG31),N.D
Espadas Gémes da Luz que Pisca - Tryce / Twin Swords of Flashing Light - Tryce ,(#DCR-037) / (#DCR-037),N.D
Espadas Gémes da Luz que Pisca - Tryce / Twin Swords of Flashing Light - Tryce ,(#DCR-037) / (#DCR-037),N.D
spadas Gémes da Luz que Pisca - Tryce / Twin Swords of Flashing Light - Tryce ,(#DR1-PT199) / (#DR1-EN199),N.D
spadas Gémes da Luz que Pisca - Tryce / Twin Swords of Flashing Light - Tryce ,(#LCYW-PT141) / (#LCYW-EN141),N.D
spantalho de Ferro-Velho / Scrap-Iron Scarecrow ,(#5DS1-PT032) / (#5DS1-EN032),N.D
spantalho de Ferro-Velho / Scrap-Iron Scarecrow ,(#5DS2-PT038) / (#5DS2-EN038),N.D
spantalho de Ferro-Velho / Scrap-Iron Scarecrow ,(#DL18-PT018) / (#DL18-EN018),N.D
spantalho de Ferro-Velho / Scrap-Iron Scarecrow ,(#DPCT-PTY09) / (#DPCT-ENY09),N.D
spantalho de Ferro-Velho / Scrap-Iron Scarecrow ,(#DT07-PT046) / (#DT07-EN046),N.D
spantalho de Ferro-Velho / Scrap-Iron Scarecrow ,(#LC5D-PT051) / (#LC5D-EN051),N.D
spantalho de Ferro-Velho / Scrap-Iron Scarecrow ,(#SDSE-PT035) / (#SDSE-EN035),N.D
spantalho de Ferro-Velho / Scrap-Iron Scarecrow ,(#SPWA-PT058) / (#SPWA-EN058),N.D
spantalho de Kozmo / Kozmo Strawman ,(#DOCS-PT082) / (#DOCS-EN082),N.D
spantalho de Kozmo / Kozmo Strawman ,(#PGL3-PT028) / (#PGL3-EN028),N.D
spantalho Ligeiro / Swift Scarecrow ,(#AP01-PT017) / (#AP01-EN017),N.D
spantalho Ligeiro / Swift Scarecrow ,(#AP01-PT017) / (#AP01-EN017),N.D
spantalho Ligeiro / Swift Scarecrow ,(#SDGR-PT017) / (#SDGR-EN017),N.D
spantalho Ligeiro / Swift Scarecrow ,(#SDSE-PT016) / (#SDSE-EN016),N.D
spantalho Ligeiro / Swift Scarecrow ,(#STBL-PT001) / (#STBL-EN001),N.D
spantalho Ligeiro / Swift Scarecrow ,(#YS17-PT019) / (#YS17-EN019),N.D
spantalho Ligeiro / Swift Scarecrow ,(#YS18-PT020) / (#YS18-EN020),N.D
spartoi Clock / Clock Spartoi ,(#MP19-PT185) / (#MP19-EN185),N.D
spartoi Clock / Clock Spartoi ,(#SOFU-PT039) / (#SOFU-EN039),N.D
spectro da Rosa de Dunn / Rose Spectre of Dunn ,(#OP05-PT022) / (#OP05-EN022),N.D
spectro Fantardil / Ghostrick Specter ,(#MP14-PT139) / (#MP14-EN139),N.D
spectro Fantardil / Ghostrick Specter ,(#SHSP-PT017) / (#SHSP-EN017),"1,20"
spelhador do Pântano / Swamp Mirrorer ,(#BP03-PT236) / (#BP03-EN236),"1,40"
spelhador do Pântano / Swamp Mirrorer ,(#SDCL-PT036) / (#SDCL-EN036),N.D
spelho Aprisionador de Luz / Light-Imprisoning Mirror ,(#AP07-PT025) / (#AP07-EN025),N.D
spelho Aprisionador de Luz / Light-Imprisoning Mirror ,(#DL14-PT019) / (#DL14-EN019),N.D
spelho Aprisionador de Luz / Light-Imprisoning Mirror ,(#DT07-PT097) / (#DT07-EN097),N.D
spelho Aprisionador de Luz / Light-Imprisoning Mirror ,(#GLAS-PT069) / (#GLAS-EN069),N.D
spelho Aprisionador de Luz / Light-Imprisoning Mirror ,(#TU02-PT010) / (#TU02-EN010),N.D
spelho Aprisionador de Sombras / Shadow-Imprisoning Mirror ,(#AP07-PT026) / (#AP07-EN026),N.D
spelho Aprisionador de Sombras / Shadow-Imprisoning Mirror ,(#DL14-PT020) / (#DL14-EN020),N.D
spelho Aprisionador de Sombras / Shadow-Imprisoning Mirror ,(#DT07-PT098) / (#DT07-EN098),N.D
spelho Aprisionador de Sombras / Shadow-Imprisoning Mirror ,(#GLAS-PT070) / (#GLAS-EN070),N.D
spelho Aprisionador de Sombras / Shadow-Imprisoning Mirror ,(#TU02-PT011) / (#TU02-EN011),N.D
spelho Dragão / Dragon's Mirror ,(#CRV-PT040) / (#CRV-EN040),N.D
spelho Dragão / Dragon's Mirror ,(#DPRP-PT028) / (#DPRP-EN028),N.D
spelho Dragão / Dragon's Mirror ,(#DR04-PT040) / (#DR04-EN040),N.D
Espelho Dragão ,(#OP10-PT022),N.D
spelho Dragão / Dragon's Mirror ,(#PEVO-PT039) / (#PEVO-EN039),N.D
spelho Necroz / Nekroz Mirror ,(#DUPO-PT097) / (#DUPO-EN097),N.D
spelho Necroz / Nekroz Mirror ,(#THSF-PT020) / (#THSF-EN020),N.D
spelho Onírico da Alegria / Dream Mirror of Joy ,(#RIRA-PT089) / (#RIRA-EN089),"1,60"
spelho Onírico do Caos / Dream Mirror of Chaos ,(#CHIM-PT089) / (#CHIM-EN089),N.D
spelho Onírico do Terror / Dream Mirror of Terror ,(#RIRA-PT090) / (#RIRA-EN090),"1,60"
spelho Sedutor Divisor / Alluring Mirror Split ,(#LED4-PT003) / (#LED4-EN003),"12,72"
spelho Vermelho / Red Mirror ,(#DPDG-PT028) / (#DPDG-EN028),N.D
spelho Vermelho / Red Mirror ,(#MP17-PT071) / (#MP17-EN071),N.D
spelho Vermelho / Red Mirror ,(#TDIL-PT016) / (#TDIL-EN016),N.D
sper Girl ,(#EXVC-EN023),N.D
sperança de Fuga / Hope for Escape ,(#SDPD-PT040) / (#SDPD-EN040),N.D
sperança de Fuga / Hope for Escape ,(#STOR-PT063) / (#STOR-EN063),N.D
spião Amazoness / Amazoness Spy ,(#CIBR-PT093) / (#CIBR-EN093),N.D
spião Amazoness / Amazoness Spy ,(#MP18-PT165) / (#MP18-EN165),N.D
spião Amazoness / Amazoness Spy ,(#SBLS-PT021) / (#SBLS-EN021),N.D
spião do Coveiro / Gravekeeper's Spy ,(#CP03-PT003) / (#CP03-EN003),N.D
spião do Coveiro / Gravekeeper's Spy ,(#DL11-PT009) / (#DL11-EN009),N.D
spião do Coveiro / Gravekeeper's Spy ,(#DR1-PT007) / (#DR1-EN007),N.D
spião do Coveiro / Gravekeeper's Spy ,(#DT06-PT061) / (#DT06-EN061),N.D
spião do Coveiro / Gravekeeper's Spy ,(#GLD4-PT010) / (#GLD4-EN010),N.D
spião do Coveiro / Gravekeeper's Spy ,(#LCJW-PT255) / (#LCJW-EN255),N.D
spião do Coveiro / Gravekeeper's Spy ,(#LCYW-PT183) / (#LCYW-EN183),N.D
Espião do Coveiro (#PGD-059 / Gravekeeper's Spy (#PGD-059 ,) / ),N.D
spião do Coveiro / Gravekeeper's Spy ,(#PGLD-PT082) / (#PGLD-EN082),N.D
spião do Coveiro / Gravekeeper's Spy ,(#RP02-PT075) / (#RP02-EN075),N.D
spião do Coveiro / Gravekeeper's Spy ,(#SDMA-PT007) / (#SDMA-EN007),N.D
spião Shien / Shien's Spy ,(#CRV-PT044) / (#CRV-EN044),N.D
spião Shien / Shien's Spy ,(#DR04-PT044) / (#DR04-EN044),N.D
spião-Espicante / Spy-C-Spy ,(#DUEA-PT046) / (#DUEA-EN046),N.D
spinha Krawler / Krawler Spine ,(#CIBR-PT016) / (#CIBR-EN016),N.D
spinhos Alfan Super Quantal / Super Quantal Alphan Spike ,(#MP17-PT216) / (#MP17-EN216),N.D
spinhos Alfan Super Quantal / Super Quantal Alphan Spike ,(#RATE-PT063) / (#RATE-EN063),N.D
Espinhos do Mundo das Trevas / Darkworld Thorns ,(#LOB-114) / (#LOB-114),N.D
SPIRÃO do Resort / SPYRAL Resort ,(#INOV-PT089) / (#INOV-EN089),"2,00"
SPIRÃO Dormente / SPYRAL Sleeper ,(#MACR-PT086) / (#MACR-EN086),N.D
spiral Qliphort / Qliphort Helix ,(#NECH-PT023) / (#NECH-EN023),N.D
spiral Qliphort / Qliphort Helix ,(#NECH-PTS04) / (#NECH-ENS04),N.D
Espirito de Faraó / Spirit of the Pharaoh ,(#AST-062) / (#AST-062),N.D
spirito de Faraó / Spirit of the Pharaoh ,(#DR2-PT175) / (#DR2-EN175),N.D
spirito Indomável / Unbreakable Spirit ,(#BP03-PT234) / (#BP03-EN234),N.D
spiritualista do Coveiro / Gravekeeper's Spiritualist ,(#MP19-PT164) / (#MP19-EN164),N.D
spiritualista do Coveiro / Gravekeeper's Spiritualist ,(#SOFU-PT013) / (#SOFU-EN013),N.D
spora / Spore ,(#GENF-PTSE2) / (#GENF-ENSE2),N.D
spora / Spore ,(#TSHD-PT019) / (#TSHD-EN019),N.D
squadrão dos Orelhas de Pé / Hop Ear Squadron ,(#CHIM-PT029) / (#CHIM-EN029),N.D
squeleto Fantardil / Ghostrick Skeleton ,(#LVAL-PT024) / (#LVAL-EN024),N.D
squeleto Fantardil / Ghostrick Skeleton ,(#MP14-PT205) / (#MP14-EN205),N.D
squeletossauro / Skelesaurus ,(#BP03-PT108) / (#BP03-EN108),N.D
squeletossauro / Skelesaurus ,(#SHSP-PT037) / (#SHSP-EN037),N.D
squeletossauro / Skelesaurus ,(#SR04-PT018) / (#SR04-EN018),N.D
ssa Alquimia Louca! / That Wacky Alchemy! ,(#ABYR-PT077) / (#ABYR-EN077),N.D
ssa Alquimia Louca! / That Wacky Alchemy! ,(#BPW2-PT095) / (#BPW2-EN095),N.D
ssa Alquimia Louca! / That Wacky Alchemy! ,(#WGRT-PT095) / (#WGRT-EN095),N.D
sse Jardim Parece Mais Verde / That Grass Looks Greener ,(#RATE-PT066) / (#RATE-EN066),N.D
stádio dos Gigantes / Giant Ballpark ,(#MP19-PT200) / (#MP19-EN200),N.D
stádio dos Gigantes / Giant Ballpark ,(#SOFU-PT062) / (#SOFU-EN062),N.D
stágio do Chefe Generaidor / Generaider Boss Stage ,(#MYFI-PT034) / (#MYFI-EN034),N.D
státua Barreira da Torrente / Barrier Statue of the Torrent ,(#CDIP-PT019) / (#CDIP-EN019),N.D
státua Barreira da Torrente / Barrier Statue of the Torrent ,(#OP04-PT017) / (#OP04-EN017),N.D
státua Barreira do Inferno / Barrier Statue of the Inferno ,(#CDIP-PT020) / (#CDIP-EN020),N.D
státua Barreira do Inferno / Barrier Statue of the Inferno ,(#OP04-PT018) / (#OP04-EN018),N.D
státua de Ferro-Velho / Scrap-Iron Statue ,(#SDSE-PT034) / (#SDSE-EN034),N.D
státua de Ferro-Velho / Scrap-Iron Statue ,(#SPWA-PT059) / (#SPWA-EN059),N.D
Estátua de Pedra dos Aztecas / Stone Statue of the Aztecs ,(#AST-014) / (#AST-014),N.D
státua de Pedra dos Aztecas / Stone Statue of the Aztecs ,(#DR2-PT126) / (#DR2-EN126),N.D
státua de Pedra dos Aztecas / Stone Statue of the Aztecs ,(#SD7-PT007) / (#SD7-EN007),N.D
státua do Padrão Angustiante / Statue of Anguish Pattern ,(#CROS-PT078) / (#CROS-EN078),N.D
státua do Padrão Angustiante / Statue of Anguish Pattern ,(#MP16-PT037) / (#MP16-EN037),N.D
Estátua Elefante de Benção / Elephant Statue of Blessing ,(#AST-073) / (#AST-073),N.D
státua Elefante de Benção / Elephant Statue of Blessing ,(#DR2-PT186) / (#DR2-EN186),N.D
státua Elefante de Benção / Elephant Statue of Blessing ,(#TU08-PT012) / (#TU08-EN012),N.D
Estátua Elefante de Desastre / Elephant Statue of Disaster ,(#AST-074) / (#AST-074),N.D
státua Elefante de Desastre / Elephant Statue of Disaster ,(#DR2-PT187) / (#DR2-EN187),N.D
státua Elefante de Desastre / Elephant Statue of Disaster ,(#TU08-PT013) / (#TU08-EN013),N.D
státua Guardião / Guardian Statue ,(#DR3-PT201) / (#DR3-EN201),N.D
státua Guardião / Guardian Statue ,(#SD7-PT013) / (#SD7-EN013),N.D
státua Guardião / Guardian Statue ,(#TLM-PT021) / (#TLM-EN021),N.D
stação-Psi / Psi-Station ,(#BP03-PT156) / (#BP03-EN156),N.D
stação-Psi / Psi-Station ,(#TDGS-PT051) / (#TDGS-EN051),N.D
standarte da Coragem / Banner of Courage ,(#5DS3-PT024) / (#5DS3-EN024),N.D
standarte da Coragem / Banner of Courage ,(#BP03-PT147) / (#BP03-EN147),N.D
standarte da Coragem / Banner of Courage ,(#DR1-PT037) / (#DR1-EN037),N.D
Estandarte da Coragem / Banner of Courage ,(#PGD-089) / (#PGD-089),N.D
standarte da Coragem / Banner of Courage ,(#YS11-PT028) / (#YS11-EN028),N.D
standarte da Coragem / Banner of Courage ,(#YS15-PTD15) / (#YS15-END15),N.D
standarte da Coragem / Banner of Courage ,(#YS15-PTL21) / (#YS15-ENL21),N.D
standarte da Coragem / Banner of Courage ,(#YSDJ-PT025) / (#YSDJ-EN025),N.D
statuto Pára-Magias / Spell-Stopping Statute ,(#DR3-PT238) / (#DR3-EN238),N.D
statuto Pára-Magias / Spell-Stopping Statute ,(#TLM-PT058) / (#TLM-EN058),N.D
stego Negro / Black Stego ,(#BP03-PT025) / (#BP03-EN025),N.D
stego Negro / Black Stego ,(#DL13-PT011) / (#DL13-EN011),N.D
stego Negro / Black Stego ,(#LCJW-PT155) / (#LCJW-EN155),N.D
stego Negro / Black Stego ,(#POTD-PT019) / (#POTD-EN019),N.D
stego Negro / Black Stego ,(#SD09-PT013) / (#SD09-EN013),N.D
stego Negro / Black Stego ,(#SS03-PTA15) / (#SS03-ENA15),N.D
stegociber / Stegocyber ,(#BP03-PT114) / (#BP03-EN114),N.D
stegociber / Stegocyber ,(#SR04-PT016) / (#SR04-EN016),N.D
Estende Garras / Claw Reacher ,(#SDY-018) / (#SDY-018),N.D
"stigokraken, o Behemoth Subterror / Subterror Behemoth Stygokraken ",(#INOV-PT083) / (#INOV-EN083),"1,40"
stilo Shiranui do Corte da Andorinha / Shiranui Style Swallow's Slash ,(#BOSH-PT075) / (#BOSH-EN075),N.D
stilo Shiranui do Corte da Andorinha / Shiranui Style Swallow's Slash ,(#MP16-PT228) / (#MP16-EN228),N.D
storno Encara Estrela / Star Staring Starling ,(#DANE-PT024) / (#DANE-EN024),N.D
stouro com Correia / Blast with Chain ,(#BP01-PT093) / (#BP01-EN093),N.D
stouro com Correia / Blast with Chain ,(#BP03-PT194) / (#BP03-EN194),N.D
stouro com Correia / Blast with Chain ,(#DB2-PT197) / (#DB2-EN197),N.D
Estouro com Correia / Blast with Chain ,(#LOD-088) / (#LOD-088),N.D
stouro com Correia / Blast with Chain ,(#SD5-PT036) / (#SD5-EN036),N.D
stouro com Correia / Blast with Chain ,(#SDOK-PT035) / (#SDOK-EN035),N.D
stouro de Fichas / Token Stampede ,(#AP02-PT025) / (#AP02-EN025),N.D
stouro de Fichas / Token Stampede ,(#STOR-PT076) / (#STOR-EN076),N.D
strátegia do Aroma / Aroma Strategy ,(#SS02-PTCS1) / (#SS02-ENCS1),N.D
strada da Esperança Radiante / Shining Hope Road ,(#PGL3-PT014) / (#PGL3-EN014),N.D
strada da Luz Estrelada / Starlight Road ,(#DL17-PT020) / (#DL17-EN020),N.D
strada da Luz Estrelada / Starlight Road ,(#DP10-PT025) / (#DP10-EN025),N.D
strada da Luz Estrelada / Starlight Road ,(#DPCT-PT004) / (#DPCT-EN004),N.D
strada da Luz Estrelada / Starlight Road ,(#GLD5-PT052) / (#GLD5-EN052),N.D
strada da Luz Estrelada / Starlight Road ,(#LC5D-PT056) / (#LC5D-EN056),N.D
strada da Luz Estrelada / Starlight Road ,(#PGL2-PT091) / (#PGL2-EN091),N.D
strela Cadente / Shooting Star ,(#DRLG-PT026) / (#DRLG-EN026),N.D
strela do Mar / Starfish ,(#LTGY-PT009) / (#LTGY-EN009),N.D
strela Pêndulografa / Star Pendulumgraph ,(#PEVO-PT007) / (#PEVO-EN007),N.D
strela Perdida Descendente / Descending Lost Star ,(#CRMS-PT065) / (#CRMS-EN065),N.D
strela Perdida Descendente / Descending Lost Star ,(#DP09-PT024) / (#DP09-EN024),N.D
strela Perdida Descendente / Descending Lost Star ,(#LC5D-PT055) / (#LC5D-EN055),N.D
Estrela-do-Mar Encouraçada / Armored Starfish ,(#LOB-116) / (#LOB-116),N.D
strondo Majespectro / Majespecter Sonics ,(#BOSH-PT064) / (#BOSH-EN064),N.D
strondo Majespectro / Majespecter Sonics ,(#MP16-PT219) / (#MP16-EN219),N.D
strondo Sônico / Sonic Boom ,(#JOTL-PT076) / (#JOTL-EN076),N.D
strondo Sônico / Sonic Boom ,(#MP14-PT109) / (#MP14-EN109),N.D
strutura do Mecanismo Antigo / Ancient Gear Frame ,(#LED2-PT030) / (#LED2-EN030),N.D
ternal Drought ,(#GLD4-EN033),N.D
tranho Críptico / Cipher Etranger ,(#DPDG-PT038) / (#DPDG-EN038),N.D
tranho Críptico / Cipher Etranger ,(#MP17-PT179) / (#MP17-EN179),N.D
tranho Críptico / Cipher Etranger ,(#RATE-PT011) / (#RATE-EN011),N.D
va / Eva ,(#SR05-PT000) / (#SR05-EN000),N.D
va Capche N2 / Catche Eve L2 ,(#SAST-PT001) / (#SAST-EN001),N.D
vasão Vingativa Xyz / Xyz Revenge Shuffle ,(#JOTL-PT071) / (#JOTL-EN071),N.D
vento Estremecedor / Earthshattering Event ,(#WSUP-PT042) / (#WSUP-EN042),N.D
verliving Underworld Cannon ,(#CSOC-EN060),N.D
verliving Underworld Cannon ,(#LCJW-EN214),N.D
vigishki Gustkraken ,(#DT06-EN082),N.D
vigishki Gustkraken ,(#HA06-EN046),N.D
vigishki Levianima / Evigishki Levianima ,(#DT07-PT031) / (#DT07-EN031),N.D
vigishki Levianima / Evigishki Levianima ,(#HA07-PT017) / (#HA07-EN017),N.D
vigishki Merrowgeist / Evigishki Merrowgeist ,(#BP03-PT121) / (#BP03-EN121),N.D
vigishki Merrowgeist / Evigishki Merrowgeist ,(#DT06-PT089) / (#DT06-EN089),N.D
vigishki Merrowgeist / Evigishki Merrowgeist ,(#HA06-PT053) / (#HA06-EN053),N.D
vigishki Mind Augus ,(#DT05-EN084),N.D
vigishki Mind Augus ,(#HA05-EN051),N.D
vigishki Soul Ogre ,(#DT05-EN085),N.D
vigishki Soul Ogre ,(#HA05-EN052),N.D
vigishki Tetrogre ,(#DT06-EN033),N.D
vigishki Tetrogre ,(#HA06-EN018),N.D
vil Blast ,(#ABPF-EN094),N.D
vil HERO Dark Gaia ,(#DP06-EN010),N.D
vil HERO Dark Gaia ,(#GLAS-EN040),N.D
vil HERO Dark Gaia ,(#LCGX-EN069),N.D
vil HERO Infernal Sniper ,(#DP06-EN012),N.D
vil HERO Infernal Sniper ,(#LCGX-EN071),N.D
vil HERO Inferno Wing ,(#GLAS-EN038),N.D
vil HERO Inferno Wing ,(#LCGX-EN067),N.D
vil HERO Lightning Golem ,(#GLAS-EN039),N.D
vil HERO Lightning Golem ,(#LCGX-EN068),N.D
vil HERO Wild Cyclone ,(#DP06-EN011),N.D
vil HERO Wild Cyclone ,(#LCGX-EN070),N.D
vil Thorn ,(#LC5D-EN090),N.D
vil Thorn ,(#RGBT-EN009),N.D
vo-Branch ,(#ORCS-EN074),N.D
vo-Diversity ,(#GAOV-EN058),N.D
vo-Force ,(#ORCS-EN057),N.D
vo-Instant ,(#ORCS-EN088),N.D
vo-Karma ,(#PHSW-EN053),N.D
vo-Miracle ,(#PHSW-EN054),N.D
vo-Price ,(#GAOV-EN059),N.D
vo-Singularidade / Evo-Singularity ,(#PRIO-PT077) / (#PRIO-EN077),N.D
volsaur Cerato ,(#PHSW-EN020),N.D
volsaur Darwino ,(#GAOV-EN027),N.D
volsaur Diplo ,(#PHSW-EN021),N.D
volsaur Elias ,(#ORCS-EN027),N.D
volsaur Pelta ,(#PHSW-EN082),N.D
volsaur Terias ,(#ORCS-EN028),N.D
volsaur Vulcano ,(#PHSW-EN019),N.D
voltil Megachirella / Evoltile Megachirella ,(#CHIM-PT020) / (#CHIM-EN020),N.D
voltile Casinerio ,(#ORCS-EN026),N.D
voltile Elginero ,(#GAOV-EN083),N.D
voltile Gephyro ,(#PHSW-EN016),N.D
voltile Lagosucho ,(#GAOV-EN026),N.D
voltile Najasho ,(#ORCS-EN083),N.D
voltile Odonto ,(#PHSW-EN018),N.D
voltile Pleuro ,(#ORCS-EN025),N.D
voltile Westlo ,(#PHSW-EN017),N.D
volução Instável / Unstable Evolution ,(#5DS2-PT030) / (#5DS2-EN030),N.D
volução Instável / Unstable Evolution ,(#BP03-PT157) / (#BP03-EN157),N.D
volução Instável / Unstable Evolution ,(#TDGS-PT060) / (#TDGS-EN060),N.D
volução Revendorror / Revendread Evolution ,(#FLOD-PT084) / (#FLOD-EN084),N.D
volução Revendorror / Revendread Evolution ,(#MP19-PT057) / (#MP19-EN057),N.D
volutionary Bridge ,(#PHSW-EN071),N.D
volzar Dolkka ,(#CT09-EN001),N.D
volzar Dolkka ,(#PHSW-EN086),N.D
volzar Laggia / Evolzar Laggia ,(#CT09-PT011) / (#CT09-EN011),N.D
volzar Laggia / Evolzar Laggia ,(#DUSA-PT088) / (#DUSA-EN088),N.D
volzar Laggia / Evolzar Laggia ,(#PHSW-PT043) / (#PHSW-EN043),N.D
volzar Solda ,(#ORCS-EN045),N.D
xército Senhormek de Granel / Meklord Army of Granel ,(#BP03-PT083) / (#BP03-EN083),N.D
xército Senhormek de Granel / Meklord Army of Granel ,(#BPW2-PT040) / (#BPW2-EN040),N.D
xército Senhormek de Granel / Meklord Army of Granel ,(#EXVC-PT014) / (#EXVC-EN014),N.D
xército Senhormek de Granel / Meklord Army of Granel ,(#LC5D-PT165) / (#LC5D-EN165),N.D
xército Senhormek de Granel / Meklord Army of Granel ,(#WGRT-PT040) / (#WGRT-EN040),N.D
xército Senhormek de Skiel / Meklord Army of Skiel ,(#EXVC-PT013) / (#EXVC-EN013),N.D
xército Senhormek de Skiel / Meklord Army of Skiel ,(#LC5D-PT164) / (#LC5D-EN164),N.D
xército Senhormek de Wisel / Meklord Army of Wisel ,(#EXVC-PT012) / (#EXVC-EN012),N.D
xército Senhormek de Wisel / Meklord Army of Wisel ,(#LC5D-PT163) / (#LC5D-EN163),N.D
xílio do Perverso / Exile of the Wicked ,(#GLD2-PT034) / (#GLD2-EN034),N.D
xílio do Perverso / Exile of the Wicked ,(#LCKC-PT100) / (#LCKC-EN100),N.D
Exílio do Perverso / Exile of the Wicked ,(#TP2-004) / (#TP2-004),N.D
Exílio do Perverso / Exile of the Wicked ,(#TP4-008) / (#TP4-008),N.D
"xa, o Executor de Necroz / Exa, Enforcer of the Nekroz ",(#THSF-PT012) / (#THSF-EN012),N.D
xcesso de Trabalho / Overworked ,(#AP05-PT012) / (#AP05-EN012),N.D
xcesso de Trabalho / Overworked ,(#BP02-PT197) / (#BP02-EN197),N.D
xcesso de Trabalho / Overworked ,(#TDGS-PT080) / (#TDGS-EN080),N.D
xcodificar Transmissor / Excode Talker ,(#EXFO-PT038) / (#EXFO-EN038),N.D
xecução De Um Contrato / Fulfillment of the Contract ,(#DR3-PT166) / (#DR3-EN166),N.D
xecução De Um Contrato / Fulfillment of the Contract ,(#FET-PT046) / (#FET-EN046),N.D
xecução De Um Contrato / Fulfillment of the Contract ,(#HISU-PT052) / (#HISU-EN052),N.D
xecução De Um Contrato / Fulfillment of the Contract ,(#SBAD-PT014) / (#SBAD-EN014),N.D
xecutar Protocolos / Execute Protocols ,(#SDRR-PT034) / (#SDRR-EN034),N.D
xecutor Metafis / Metaphys Executor ,(#CIBR-PT027) / (#CIBR-EN027),N.D
xecutor Revendorror / Revendread Executor ,(#FLOD-PT082) / (#FLOD-EN082),N.D
xecutor Revendorror / Revendread Executor ,(#MP19-PT055) / (#MP19-EN055),N.D
Exodia Necross ,(#DCR-020),N.D
Exodia Necross ,(#DCR-020),N.D
xodia Necross / Exodia Necross ,(#DR1-PT182) / (#DR1-EN182),N.D
xodia Necross / Exodia Necross ,(#LDK2-PTY09) / (#LDK2-ENY09),N.D
xodia Necross / Exodia Necross ,(#LDK2-PTY09) / (#LDK2-ENY09),N.D
xodia Necross / Exodia Necross ,(#LDK2-PTY09) / (#LDK2-ENY09),N.D
